Id,Group,Name,Num Rows,Num Cols,Num Nonzero,Sparsity,DType,Is 2D/3D,Is SPD,Pattern Symmetry,Numerical Symmetry,Kind,File Path
2406,Arenas,jazz,198,198,5484,0.13988368533823078,real,False,False,1.0,1.0,undirected multigraph,jazz.mat
2407,Arenas,celegans_metabolic,453,453,4065,0.019809072701489704,real,False,False,1.0,1.0,undirected multigraph,celegans_metabolic.mat
2408,Arenas,email,1133,1133,10902,0.008492711240806769,binary,False,False,1.0,1.0,undirected graph,email.mat
2435,AG-Monien,bfly,49152,49152,196608,8.138020833333333e-05,binary,False,False,1.0,1.0,undirected graph sequence,bfly.mat
2436,AG-Monien,cage,366,366,5124,0.03825136612021858,binary,False,False,1.0,1.0,undirected graph sequence,cage.mat
2437,AG-Monien,cca,49152,49152,139264,5.7644314236111116e-05,binary,False,False,1.0,1.0,undirected graph sequence,cca.mat
2438,AG-Monien,ccc,49152,49152,147456,6.103515625e-05,binary,False,False,1.0,1.0,undirected graph sequence,ccc.mat
2440,AG-Monien,se,32768,32768,98300,9.154900908470154e-05,binary,False,False,1.0,1.0,undirected graph sequence,se.mat
2444,LAW,enron,69244,69244,276143,5.7593005557589994e-05,binary,False,False,0.1468201946046729,0.1468201946046729,directed graph,enron.mat
2457,DIMACS10,chesapeake,39,39,340,0.22353714661406968,binary,False,False,1.0,1.0,undirected graph,chesapeake.mat
2465,DIMACS10,delaunay_n10,1024,1024,6112,0.005828857421875,binary,False,False,1.0,1.0,undirected graph,delaunay_n10.mat
2466,DIMACS10,delaunay_n11,2048,2048,12254,0.002921581268310547,binary,False,False,1.0,1.0,undirected graph,delaunay_n11.mat
2467,DIMACS10,delaunay_n12,4096,4096,24528,0.0014619827270507812,binary,False,False,1.0,1.0,undirected graph,delaunay_n12.mat
2468,DIMACS10,delaunay_n13,8192,8192,49094,0.0007315576076507568,binary,False,False,1.0,1.0,undirected graph,delaunay_n13.mat
2469,DIMACS10,delaunay_n14,16384,16384,98244,0.0003659874200820923,binary,False,False,1.0,1.0,undirected graph,delaunay_n14.mat
2470,DIMACS10,delaunay_n15,32768,32768,196548,0.00018304958939552307,binary,False,False,1.0,1.0,undirected graph,delaunay_n15.mat
2471,DIMACS10,delaunay_n16,65536,65536,393150,9.153736755251884e-05,binary,False,False,1.0,1.0,undirected graph,delaunay_n16.mat
2472,DIMACS10,delaunay_n17,131072,131072,786352,4.577171057462692e-05,binary,False,False,1.0,1.0,undirected graph,delaunay_n17.mat
2489,DIMACS10,kron_g500-logn16,65536,65536,4912469,0.0011437733191996813,real,False,False,1.0,1.0,undirected multigraph,kron_g500-logn16.mat
2499,DIMACS10,rgg_n_2_15_s0,32768,32768,320480,0.00029847025871276855,binary,False,False,1.0,1.0,undirected random graph,rgg_n_2_15_s0.mat
2500,DIMACS10,rgg_n_2_16_s0,65536,65536,684254,0.0001593152992427349,binary,False,False,1.0,1.0,undirected random graph,rgg_n_2_16_s0.mat
2501,DIMACS10,rgg_n_2_17_s0,131072,131072,1457506,8.483801502734423e-05,binary,False,False,1.0,1.0,undirected random graph,rgg_n_2_17_s0.mat
2515,DIMACS10,luxembourg_osm,114599,114599,239332,1.822380728464481e-05,binary,False,False,1.0,1.0,undirected graph,luxembourg_osm.mat
2518,DIMACS10,598a,110971,110971,1483868,0.00012049700985402605,binary,False,False,1.0,1.0,undirected graph,598a.mat
2520,DIMACS10,cs4,22499,22499,87716,0.00017328157530391525,binary,False,False,1.0,1.0,undirected graph,cs4.mat
2521,DIMACS10,cti,16840,16840,96464,0.0003401583155139048,binary,False,False,1.0,1.0,undirected graph,cti.mat
2522,DIMACS10,data,2851,2851,30186,0.0037137369019294678,binary,False,False,1.0,1.0,undirected graph,data.mat
2523,DIMACS10,fe_4elt2,11143,11143,65636,0.0005286130072061576,binary,False,False,1.0,1.0,undirected graph,fe_4elt2.mat
2524,DIMACS10,fe_body,45087,45087,327468,0.00016108911257532943,binary,False,False,1.0,1.0,undirected graph,fe_body.mat
2526,DIMACS10,fe_rotor,99617,99617,1324862,0.00013350690448895414,binary,False,False,1.0,1.0,undirected graph,fe_rotor.mat
2527,DIMACS10,fe_sphere,16386,16386,98304,0.0003661215469010774,binary,False,False,1.0,1.0,undirected graph,fe_sphere.mat
2528,DIMACS10,fe_tooth,78136,78136,905182,0.00014826326500530865,binary,False,False,1.0,1.0,undirected graph,fe_tooth.mat
2530,DIMACS10,t60k,60005,60005,178880,4.9680608442477586e-05,binary,False,False,1.0,1.0,undirected graph,t60k.mat
2531,DIMACS10,uk,4824,4824,13674,0.0005875989043175499,binary,False,False,1.0,1.0,undirected graph,uk.mat
2532,DIMACS10,wing,62032,62032,243088,6.317306570916928e-05,binary,False,False,1.0,1.0,undirected graph,wing.mat
2533,DIMACS10,wing_nodal,10937,10937,150976,0.0012621515083574108,binary,False,False,1.0,1.0,undirected graph,wing_nodal.mat
2536,IPSO,OPF_10000,43887,43887,426898,0.0002216421380538983,real,False,False,1.0,1.0,power network problem,OPF_10000.mat
2537,IPSO,OPF_3754,15435,15435,141478,0.000593848473105132,real,False,False,1.0,1.0,power network problem,OPF_3754.mat
2538,IPSO,OPF_6000,29902,29902,274697,0.0003072227994365792,real,False,False,1.0,1.0,power network problem,OPF_6000.mat
2539,IPSO,TSC_OPF_1047,8140,8140,2012833,0.03037798296397805,real,False,False,1.0,1.0,power network problem,TSC_OPF_1047.mat
2540,IPSO,TSC_OPF_300,9774,9774,820783,0.00859179059178607,real,False,False,1.0,1.0,power network problem,TSC_OPF_300.mat
2552,Schulthess,N_biocarta,1922,1996,4335,0.0011299915126819716,real,False,False,0.0,0.0,biochemical network,N_biocarta.mat
2553,Schulthess,N_pid,3625,3923,8054,0.0005663505234382554,real,False,False,0.0,0.0,biochemical network,N_pid.mat
2554,Schulthess,N_reactome,10204,16559,43816,0.00025931531807589926,real,False,False,0.0,0.0,biochemical network,N_reactome.mat
2555,Chevron,Chevron1,37365,37365,330633,0.00023681882637793128,complex,False,False,0.994503321194266,0.7103673090824775,other problem,Chevron1.mat
2556,Chevron,Chevron2,90249,90249,803173,9.861075948078674e-05,complex,False,False,0.9963698795383519,0.6400065084076283,other problem,Chevron2.mat
2568,Davis,FX_March2010,1319,9498,301899,0.024098206062614674,real,False,False,0.0,0.0,term/document graph,FX_March2010.mat
2574,DIMACS10,G_n_pin_pout,100000,100000,1002396,0.0001002396,binary,False,False,1.0,1.0,random undirected graph,G_n_pin_pout.mat
2575,DIMACS10,preferentialAttachment,100000,100000,999970,9.999700000000001e-05,binary,False,False,1.0,1.0,random undirected graph,preferentialAttachment.mat
2576,DIMACS10,smallworld,100000,100000,999996,9.99996e-05,binary,False,False,1.0,1.0,random undirected graph,smallworld.mat
2582,DIMACS10,ak2010,45292,45292,217098,0.00010583098183922451,real,False,False,1.0,1.0,undirected weighted graph,ak2010.mat
2588,DIMACS10,ct2010,67578,67578,336352,7.365179664938298e-05,real,False,False,1.0,1.0,undirected weighted graph,ct2010.mat
2589,DIMACS10,de2010,24115,24115,116056,0.0001995689928120616,real,False,False,1.0,1.0,undirected weighted graph,de2010.mat
2592,DIMACS10,hi2010,25016,25016,124126,0.00019834763378556367,real,False,False,1.0,1.0,undirected weighted graph,hi2010.mat
2602,DIMACS10,me2010,69518,69518,335476,6.941717214308457e-05,real,False,False,1.0,1.0,undirected weighted graph,me2010.mat
2611,DIMACS10,nh2010,48837,48837,234550,9.834164791526655e-05,real,False,False,1.0,1.0,undirected weighted graph,nh2010.mat
2614,DIMACS10,nv2010,84538,84538,416998,5.834854541312382e-05,real,False,False,1.0,1.0,undirected weighted graph,nv2010.mat
2620,DIMACS10,ri2010,25181,25181,125750,0.00019831796057928155,real,False,False,1.0,1.0,undirected weighted graph,ri2010.mat
2622,DIMACS10,sd2010,88360,88360,410722,5.260615396785159e-05,real,False,False,1.0,1.0,undirected weighted graph,sd2010.mat
2625,DIMACS10,ut2010,115406,115406,572066,4.295259032005559e-05,real,False,False,1.0,1.0,undirected weighted graph,ut2010.mat
2627,DIMACS10,vt2010,32580,32580,155598,0.0001465891580662192,real,False,False,1.0,1.0,undirected weighted graph,vt2010.mat
2631,DIMACS10,wy2010,86204,86204,427586,5.753983877220532e-05,real,False,False,1.0,1.0,undirected weighted graph,wy2010.mat
2632,DIMACS10,vsp_barth5_1Ksep_50in_5Kout,32212,32212,203610,0.00019622924056352173,binary,False,False,1.0,1.0,random unweighted graph,vsp_barth5_1Ksep_50in_5Kout.mat
2633,DIMACS10,vsp_bcsstk30_500sep_10in_1Kout,58348,58348,4033156,0.0011846582194260417,binary,False,False,1.0,1.0,random unweighted graph,vsp_bcsstk30_500sep_10in_1Kout.mat
2634,DIMACS10,vsp_befref_fxm_2_4_air02,14109,14109,196448,0.0009868590877116477,binary,False,False,1.0,1.0,random unweighted graph,vsp_befref_fxm_2_4_air02.mat
2635,DIMACS10,vsp_bump2_e18_aa01_model1_crew1,56438,56438,601602,0.00018887133104358834,binary,False,False,1.0,1.0,random unweighted graph,vsp_bump2_e18_aa01_model1_crew1.mat
2636,DIMACS10,vsp_c-30_data_data,11023,11023,124368,0.0010235499361519907,binary,False,False,1.0,1.0,random unweighted graph,vsp_c-30_data_data.mat
2637,DIMACS10,vsp_c-60_data_cti_cs4,85830,85830,482160,6.545049770599507e-05,binary,False,False,1.0,1.0,random unweighted graph,vsp_c-60_data_cti_cs4.mat
2638,DIMACS10,vsp_data_and_seymourl,9167,9167,111732,0.0013296064400875223,binary,False,False,1.0,1.0,random unweighted graph,vsp_data_and_seymourl.mat
2640,DIMACS10,vsp_mod2_pgp2_slptsk,101364,101364,778736,7.579189602451269e-05,binary,False,False,1.0,1.0,random unweighted graph,vsp_mod2_pgp2_slptsk.mat
2641,DIMACS10,vsp_model1_crew1_cr42_south31,45101,45101,379952,0.00018679119141387862,binary,False,False,1.0,1.0,random unweighted graph,vsp_model1_crew1_cr42_south31.mat
2642,DIMACS10,vsp_msc10848_300sep_100in_1Kout,21996,21996,2442056,0.005047405501259781,binary,False,False,1.0,1.0,random unweighted graph,vsp_msc10848_300sep_100in_1Kout.mat
2643,DIMACS10,vsp_p0291_seymourl_iiasa,10498,10498,107736,0.0009775696509302537,binary,False,False,1.0,1.0,random unweighted graph,vsp_p0291_seymourl_iiasa.mat
2644,DIMACS10,vsp_sctap1-2b_and_seymourl,40174,40174,281662,0.00017451714850724433,binary,False,False,1.0,1.0,random unweighted graph,vsp_sctap1-2b_and_seymourl.mat
2645,DIMACS10,vsp_south31_slptsk,39668,39668,379828,0.00024138282604953577,binary,False,False,1.0,1.0,random unweighted graph,vsp_south31_slptsk.mat
2646,DIMACS10,vsp_vibrobox_scagr7-2c_rlfddd,77328,77328,871172,0.00014569020449579155,binary,False,False,1.0,1.0,random unweighted graph,vsp_vibrobox_scagr7-2c_rlfddd.mat
2651,ANSYS,Delor64K,64719,1785345,652140,5.643998495812867e-06,real,False,False,0.0,0.0,least squares problem,Delor64K.mat
2655,LeGresley,LeGresley_2508,2508,2508,16727,0.0026592734191575795,real,False,False,0.837611646388635,0.2557141852450946,power network problem,LeGresley_2508.mat
2656,LeGresley,LeGresley_4908,4908,4908,30482,0.0012654189989033755,real,False,False,0.9773607038123168,0.02995112414467253,power network problem,LeGresley_4908.mat
2657,LeGresley,LeGresley_87936,87936,87936,593276,7.672260966159854e-05,real,False,False,0.9792020608292309,0.03427471928313486,power network problem,LeGresley_87936.mat
2663,Moqri,MISKnowledgeMap,2427,2427,57022,0.009680613765377112,real,False,False,1.0,1.0,undirected weighted graph,MISKnowledgeMap.mat
2665,VDOL,dynamicSoaringProblem_1,647,647,5367,0.012821033470374502,real,False,False,1.0,1.0,optimal control problem,dynamicSoaringProblem_1.mat
2666,VDOL,dynamicSoaringProblem_2,1591,1591,15588,0.0061581468039305,real,False,False,1.0,1.0,optimal control problem,dynamicSoaringProblem_2.mat
2667,VDOL,dynamicSoaringProblem_3,2871,2871,32022,0.0038849198939999935,real,False,False,1.0,1.0,optimal control problem,dynamicSoaringProblem_3.mat
2668,VDOL,dynamicSoaringProblem_4,3191,3191,36516,0.003586159404569476,real,False,False,1.0,1.0,optimal control problem,dynamicSoaringProblem_4.mat
2669,VDOL,dynamicSoaringProblem_5,3271,3271,36789,0.003438403931569883,real,False,False,1.0,1.0,optimal control problem,dynamicSoaringProblem_5.mat
2670,VDOL,dynamicSoaringProblem_6,3431,3431,36741,0.003121113315161597,real,False,False,1.0,1.0,optimal control problem,dynamicSoaringProblem_6.mat
2671,VDOL,dynamicSoaringProblem_7,3511,3511,37680,0.0030566747904883875,real,False,False,1.0,1.0,optimal control problem,dynamicSoaringProblem_7.mat
2672,VDOL,dynamicSoaringProblem_8,3543,3543,38136,0.003038035429247974,real,False,False,1.0,1.0,optimal control problem,dynamicSoaringProblem_8.mat
2673,VDOL,freeFlyingRobot_1,798,798,5246,0.008238013580316707,real,False,False,1.0,1.0,optimal control problem,freeFlyingRobot_1.mat
2674,VDOL,freeFlyingRobot_2,1338,1338,11600,0.00647956367958781,real,False,False,1.0,1.0,optimal control problem,freeFlyingRobot_2.mat
2675,VDOL,freeFlyingRobot_3,1718,1718,12922,0.004378077223834195,real,False,False,1.0,1.0,optimal control problem,freeFlyingRobot_3.mat
2676,VDOL,freeFlyingRobot_4,2358,2358,18218,0.0032765220594212687,real,False,False,1.0,1.0,optimal control problem,freeFlyingRobot_4.mat
2677,VDOL,freeFlyingRobot_5,2878,2878,24582,0.002967806865338208,real,False,False,1.0,1.0,optimal control problem,freeFlyingRobot_5.mat
2678,VDOL,freeFlyingRobot_6,3358,3358,27030,0.0023970917769553547,real,False,False,1.0,1.0,optimal control problem,freeFlyingRobot_6.mat
2679,VDOL,freeFlyingRobot_7,3918,3918,31046,0.0020224453257058103,real,False,False,1.0,1.0,optimal control problem,freeFlyingRobot_7.mat
2680,VDOL,freeFlyingRobot_8,4398,4398,34958,0.0018073244670104088,real,False,False,1.0,1.0,optimal control problem,freeFlyingRobot_8.mat
2681,VDOL,freeFlyingRobot_9,4778,4778,39964,0.0017505586246156473,real,False,False,1.0,1.0,optimal control problem,freeFlyingRobot_9.mat
2682,VDOL,freeFlyingRobot_10,5218,5218,40080,0.0014720398373351906,real,False,False,1.0,1.0,optimal control problem,freeFlyingRobot_10.mat
2683,VDOL,freeFlyingRobot_11,5438,5438,40054,0.001354464063857499,real,False,False,1.0,1.0,optimal control problem,freeFlyingRobot_11.mat
2684,VDOL,freeFlyingRobot_12,5578,5578,41940,0.001347942623025637,real,False,False,1.0,1.0,optimal control problem,freeFlyingRobot_12.mat
2685,VDOL,freeFlyingRobot_13,5718,5718,43994,0.0013455664451195216,real,False,False,1.0,1.0,optimal control problem,freeFlyingRobot_13.mat
2686,VDOL,freeFlyingRobot_14,5958,5958,43298,0.0012197387981958525,real,False,False,1.0,1.0,optimal control problem,freeFlyingRobot_14.mat
2687,VDOL,freeFlyingRobot_15,6038,6038,43378,0.0011898255950142857,real,False,False,1.0,1.0,optimal control problem,freeFlyingRobot_15.mat
2688,VDOL,freeFlyingRobot_16,6078,6078,44006,0.0011912159584716443,real,False,False,1.0,1.0,optimal control problem,freeFlyingRobot_16.mat
2689,VDOL,goddardRocketProblem_1,831,831,8498,0.01230593676735292,real,False,False,1.0,1.0,optimal control problem,goddardRocketProblem_1.mat
2690,VDOL,goddardRocketProblem_2,867,867,9058,0.012050196291285358,real,False,False,1.0,1.0,optimal control problem,goddardRocketProblem_2.mat
2691,VDOL,hangGlider_1,360,360,3477,0.026828703703703702,real,False,False,1.0,1.0,optimal control problem,hangGlider_1.mat
2692,VDOL,hangGlider_2,1647,1647,14754,0.005439044108457946,real,False,False,1.0,1.0,optimal control problem,hangGlider_2.mat
2693,VDOL,hangGlider_3,10260,10260,92703,0.0008806413369355814,real,False,False,1.0,1.0,optimal control problem,hangGlider_3.mat
2694,VDOL,hangGlider_4,15561,15561,149532,0.0006175315298325252,real,False,False,1.0,1.0,optimal control problem,hangGlider_4.mat
2695,VDOL,hangGlider_5,16011,16011,155246,0.0006055967057904701,real,False,False,1.0,1.0,optimal control problem,hangGlider_5.mat
2696,VDOL,kineticBatchReactor_1,2052,2052,20600,0.0048922935452123915,real,False,False,1.0,1.0,optimal control problem,kineticBatchReactor_1.mat
2697,VDOL,kineticBatchReactor_2,4361,4361,44840,0.002357726531169602,real,False,False,1.0,1.0,optimal control problem,kineticBatchReactor_2.mat
2698,VDOL,kineticBatchReactor_3,5082,5082,53219,0.002060617521602817,real,False,False,1.0,1.0,optimal control problem,kineticBatchReactor_3.mat
2699,VDOL,kineticBatchReactor_4,7105,7105,74869,0.0014831117236625048,real,False,False,1.0,1.0,optimal control problem,kineticBatchReactor_4.mat
2700,VDOL,kineticBatchReactor_5,7641,7641,80767,0.001383354707873773,real,False,False,1.0,1.0,optimal control problem,kineticBatchReactor_5.mat
2701,VDOL,kineticBatchReactor_6,7773,7773,82500,0.0013654525509459036,real,False,False,1.0,1.0,optimal control problem,kineticBatchReactor_6.mat
2702,VDOL,kineticBatchReactor_7,7968,7968,84508,0.0013310647207303108,real,False,False,1.0,1.0,optimal control problem,kineticBatchReactor_7.mat
2703,VDOL,kineticBatchReactor_8,8052,8052,85194,0.0013140184923185584,real,False,False,1.0,1.0,optimal control problem,kineticBatchReactor_8.mat
2704,VDOL,kineticBatchReactor_9,8115,8115,86183,0.0013087134305115658,real,False,False,1.0,1.0,optimal control problem,kineticBatchReactor_9.mat
2705,VDOL,lowThrust_1,584,584,6133,0.01798238412460124,real,False,False,1.0,1.0,optimal control problem,lowThrust_1.mat
2706,VDOL,lowThrust_2,2312,2312,26261,0.004912873708408663,real,False,False,1.0,1.0,optimal control problem,lowThrust_2.mat
2707,VDOL,lowThrust_3,7064,7064,80645,0.001616129155342707,real,False,False,1.0,1.0,optimal control problem,lowThrust_3.mat
2708,VDOL,lowThrust_4,13562,13562,160947,0.0008750551112859235,real,False,False,1.0,1.0,optimal control problem,lowThrust_4.mat
2709,VDOL,lowThrust_5,16262,16262,198369,0.0007501116154467339,real,False,False,1.0,1.0,optimal control problem,lowThrust_5.mat
2710,VDOL,lowThrust_6,16928,16928,207349,0.0007235868147001333,real,False,False,1.0,1.0,optimal control problem,lowThrust_6.mat
2711,VDOL,lowThrust_7,17378,17378,211561,0.0007005449800931064,real,False,False,1.0,1.0,optimal control problem,lowThrust_7.mat
2712,VDOL,lowThrust_8,17702,17702,216445,0.0006907213577356025,real,False,False,1.0,1.0,optimal control problem,lowThrust_8.mat
2713,VDOL,lowThrust_9,18044,18044,219589,0.0006744425226033105,real,False,False,1.0,1.0,optimal control problem,lowThrust_9.mat
2714,VDOL,lowThrust_10,18260,18260,222005,0.00066582670420805,real,False,False,1.0,1.0,optimal control problem,lowThrust_10.mat
2715,VDOL,lowThrust_11,18368,18368,223801,0.0006633431996943632,real,False,False,1.0,1.0,optimal control problem,lowThrust_11.mat
2716,VDOL,lowThrust_12,18458,18458,224593,0.0006592147754747226,real,False,False,1.0,1.0,optimal control problem,lowThrust_12.mat
2717,VDOL,lowThrust_13,18476,18476,224897,0.0006588214872153999,real,False,False,1.0,1.0,optimal control problem,lowThrust_13.mat
2718,VDOL,orbitRaising_1,442,442,2906,0.014874797813312584,real,False,False,1.0,1.0,optimal control problem,orbitRaising_1.mat
2719,VDOL,orbitRaising_2,739,739,6526,0.011949732751533085,real,False,False,1.0,1.0,optimal control problem,orbitRaising_2.mat
2720,VDOL,orbitRaising_3,761,761,6098,0.010529751122822346,real,False,False,1.0,1.0,optimal control problem,orbitRaising_3.mat
2721,VDOL,orbitRaising_4,915,915,7790,0.009304547761951686,real,False,False,1.0,1.0,optimal control problem,orbitRaising_4.mat
2722,VDOL,reorientation_1,677,677,7326,0.015984151122883344,real,False,False,1.0,1.0,optimal control problem,reorientation_1.mat
2723,VDOL,reorientation_2,1544,1544,17910,0.007512785578136325,real,False,False,1.0,1.0,optimal control problem,reorientation_2.mat
2724,VDOL,reorientation_3,2513,2513,32166,0.005093450389055305,real,False,False,1.0,1.0,optimal control problem,reorientation_3.mat
2725,VDOL,reorientation_4,2717,2717,33630,0.0045556210443954285,real,False,False,1.0,1.0,optimal control problem,reorientation_4.mat
2726,VDOL,reorientation_5,2904,2904,35590,0.004220216818826886,real,False,False,1.0,1.0,optimal control problem,reorientation_5.mat
2727,VDOL,reorientation_6,3006,3006,37342,0.0041325643235595785,real,False,False,1.0,1.0,optimal control problem,reorientation_6.mat
